NO,KELURAHAN,KECAMATAN,KABUPATEN,OBJECT,MERK,JENIS,DP NET,TENOR,f_cluster
365,WANGUNSARI,LEMBANG,BANDUNG BARAT,MOTOR BARU,HONDA,BEAT FI SPORTY CW,3337446,29,1
367,SUKARASA,SUKASARI,KOTA BANDUNG,MOTOR BARU,HONDA,BEAT FI SPORTY CBS,2035328,31,1
369,CIBABAT,CIMAHI UTARA,KOTA CIMAHI,MOTOR BARU,HONDA,BEAT FISPORTY CBSISS,5251245,23,1
371,CIBABAT,CIMAHI UTARA,KOTA CIMAHI,MOTOR BARU,YAMAHA,AEROX 155 VVA R,5500000,35,1
372,CIHANJUANG RAHAYU,PARONGPONG,BANDUNG BARAT,MOTOR BARU,YAMAHA,AEROX 155 VVA,5000000,35,1
373,JATIMEKAR,CIPEUNDEUY,BANDUNG BARAT,MOTOR BARU,YAMAHA,N-MAX,5800000,29,1
374,DAGO,COBLONG,KOTA BANDUNG,MOTOR BARU,HONDA,SCOOPY ESP,5600000,35,1
375,CIWARUGA,PARONGPONG,BANDUNG BARAT,MOTOR BARU,HONDA,BEAT FISPORTY CBSISS,2425640,30,1
378,CIHANJUANG RAHAYU,PARONGPONG,KAB. BANDUNG,MOTOR BARU,HONDA,NVARIO 125 ESP CBS,4300000,33,1
381,LANGENSARI,LEMBANG,BANDUNG BARAT,MOTOR BARU,YAMAHA,ALL NEW NMAX 155,5200000,35,1
384,LEDENG,CIDADAP,KOTA BANDUNG,MOTOR BARU,YAMAHA,NEW AEROX 155 C,5200000,35,1
386,GEGER KALONG,SUKASARI,KOTA BANDUNG,MOTOR BARU,HONDA,BEAT ESP CBS ISS DLX,2700000,35,1
389,SUKAJAYA,LEMBANG,BANDUNG BARAT,MOTOR BARU,YAMAHA,ALL NEW NMAX 155 ABS,7400000,33,1
393,LEBAK SILIWANGI,COBLONG,KOTA BANDUNG,MOTOR BARU,HONDA,NEW SCOOPY PRESTIGE,3700000,23,1
394,KARYAWANGI,PARONGPONG,KAB. BANDUNG,MOTOR BARU,HONDA,BEAT ESP CBS ISS DLX,2700000,35,1
395,CIKAHURIPAN,LEMBANG,BANDUNG BARAT,MOTOR BARU,HONDA,BEAT ESP CBS ISS DLX,2800000,33,1
401,JAYAGIRI,LEMBANG,BANDUNG BARAT,MOTOR BARU,YAMAHA,ALL NEW R15 155 VVA,25923168,8,1
404,KERTAJAYA,PADALARANG,BANDUNG BARAT,MOTOR BARU,HONDA,BEAT FI SPORTY CW,6598435,17,1
406,SEKELOA,COBLONG,KOTA BANDUNG,MOTOR BARU,HONDA,VARIO 150 ESP EXCLSV,2600000,35,1
407,SARIJADI,SUKASARI,KOTA BANDUNG,MOTOR BARU,YAMAHA,LEXI,5000000,35,1
409,MUKAPAYUNG,CILILIN,BANDUNG BARAT,MOTOR BARU,YAMAHA,N-MAX,6000000,35,1
411,SETIAMANAH,CIMAHI TENGAH,KOTA CIMAHI,MOTOR BARU,HONDA,GENIO CBS,2700000,35,1
412,JAYAGIRI,LEMBANG,BANDUNG BARAT,MOTOR BARU,HONDA,BEAT FI SPORTY CW,4513829,24,1
413,LEBAK SILIWANGI,COBLONG,KOTA BANDUNG,MOTOR BARU,HONDA,ADV 150 CBS,5435649,24,1
416,BOJONGHALEUANG,SAGULING,BANDUNG BARAT,MOTOR BARU,KAWASAKI,KLX 150 G,7000000,23,1
418,CIUMBULEUIT,CIDADAP,KOTA BANDUNG,MOTOR BARU,HONDA,NEW SCOOPY PRESTIGE,3200000,23,1
419,GALANGGANG,BATUJAJAR,KAB. BANDUNG,MOTOR BARU,KAWASAKI,NINJA 250 SL,16000000,35,1
420,CIHIDEUNG,PARONGPONG,BANDUNG BARAT,MOTOR BARU,HONDA,BEAT ESP CBS ISS DLX,4500000,22,1
421,SUKAHAJI,CIPEUNDEUY,BANDUNG BARAT,MOTOR BARU,HONDA,BEAT FI SPORTY CBS,3400000,33,1
422,SEKELOA,COBLONG,KOTA BANDUNG,MOTOR BARU,HONDA,BEAT FISPORTY CBSISS,2700000,33,1
423,CAMPAKAMEKAR,PADALARANG,BANDUNG BARAT,MOTOR BARU,YAMAHA,ALL NEW NMAX 155,4600000,29,1
424,BATUJAJAR TIMUR,BATUJAJAR,KAB. BANDUNG,MOTOR BARU,PIAGGIO,SPRINT S I-GET150ABS,10700000,21,1
425,SADANG SERANG,COBLONG,KOTA BANDUNG,MOTOR BARU,HONDA,BEAT ESP CBS ISS DLX,2800000,33,1
426,PASIRKALIKI,CIMAHI UTARA,KOTA CIMAHI,MOTOR BARU,HONDA,NEW CBR 150R STANDAR,11300000,35,1
428,CIBEUREUM,CIMAHI SELATAN,KOTA CIMAHI,MOTOR BARU,HONDA,VARIO 125 CBS ISS,5200000,33,1
431,SUKAWARNA,SUKAJADI,KOTA BANDUNG,MOTOR BARU,HONDA,NEW BEAT STREET ESP,1900000,35,1
432,SARIWANGI,PARONGPONG,BANDUNG BARAT,MOTOR BARU,YAMAHA,N-MAX,4500000,33,1
433,MELONG,CIMAHI SELATAN,KOTA CIMAHI,MOTOR BARU,HONDA,PCX150,3300000,35,1
434,CIKAHURIPAN,LEMBANG,BANDUNG BARAT,MOTOR BARU,HONDA,SCOOPY ESP,5600000,35,1
435,CIPAGERAN,CIMAHI UTARA,KOTA CIMAHI,MOTOR BARU,HONDA,BEAT FI SPORTY CBS,1900000,35,1
438,LEDENG,CIDADAP,KOTA BANDUNG,MOTOR BARU,YAMAHA,AEROX 155 VVA,5973142,29,1
439,CIWARUGA,PARONGPONG,BANDUNG BARAT,MOTOR BARU,HONDA,CRF 150 L,5568012,29,1
440,CITEUREUP,CIMAHI UTARA,KOTA CIMAHI,MOTOR BARU,HONDA,CRF 150 L,8029529,27,1
441,SARIWANGI,PARONGPONG,BANDUNG BARAT,MOTOR BARU,HONDA,VARIO 125 ESP CBS,5427458,24,1
442,CIWARUGA,PARONGPONG,BANDUNG BARAT,MOTOR BARU,YAMAHA,LEXI,5199815,25,1
443,CIHIDEUNG,PARONGPONG,BANDUNG BARAT,MOTOR BARU,HONDA,BEAT FI CBS ISS,2370497,28,1
445,CIKAHURIPAN,LEMBANG,BANDUNG BARAT,MOTOR BARU,HONDA,BEAT CBS FI,602957,34,1
448,PAKUHAJI,NGAMPRAH,BANDUNG BARAT,MOTOR BARU,YAMAHA,FINO PREM 125 BLU CR,4000000,35,1
452,LEBAK SILIWANGI,COBLONG,KOTA BANDUNG,MOTOR BARU,HONDA,NEW PCX 150 ABS,15000000,23,1
454,CIBODAS,LEMBANG,BANDUNG BARAT,MOTOR BARU,YAMAHA,ALL NEW NMAX 155 ABS,6800000,35,1
461,CIUMBULEUIT,CIDADAP,KOTA BANDUNG,MOTOR BARU,HONDA,BEAT FI SPORTY CBS,3500000,33,1
464,GEGER KALONG,SUKASARI,KOTA BANDUNG,MOTOR BARU,YAMAHA,ALL NEW NMAX 155,6300000,29,1
468,SELACAU,BATUJAJAR,KAB. BANDUNG,MOTOR BARU,KAWASAKI,KLX 150 BF,10500000,35,1
470,DAGO,COBLONG,KOTA BANDUNG,MOTOR BARU,YAMAHA,N-MAX,4336751,30,1
471,LEUWIGAJAH,CIMAHI SELATAN,KOTA CIMAHI,MOTOR BARU,KAWASAKI,KLX 150 G,9300000,29,1
472,SUKABUNGAH,SUKAJADI,KOTA BANDUNG,MOTOR BARU,YAMAHA,LEXI S,8255907,20,1
473,CIPAGANTI,COBLONG,KOTA BANDUNG,MOTOR BARU,PIAGGIO,VESPA S125 IGET3V IE,10000000,33,1
474,CILAME,NGAMPRAH,KAB. BANDUNG,MOTOR BEKAS,YAMAHA,XMAX,23700000,35,1
476,CITALEM,CIPONGKOR,KAB. BANDUNG,MOTOR BARU,HONDA,BEAT ESP CBS ISS DLX,5000000,33,1
479,CIPEDES,SUKAJADI,KOTA BANDUNG,MOTOR BARU,KAWASAKI,NINJA 250 SL,14800000,23,1
481,CIHANJUANG RAHAYU,PARONGPONG,BANDUNG BARAT,MOTOR BARU,HONDA,NEW BEAT STREET ESP,2700000,33,1
482,CIUMBULEUIT,CIDADAP,KOTA BANDUNG,MOTOR BARU,HONDA,BEAT FI SPORTY CBS,4800000,22,1
483,CIBABAT,CIMAHI UTARA,KOTA CIMAHI,MOTOR BARU,ELVINDO,RAMA,3200000,23,1
484,PASIRKALIKI,CIMAHI UTARA,KOTA CIMAHI,MOTOR BARU,HONDA,BEAT FI SPORTY CBS,2600000,33,1
485,CIBEUREUM,CIMAHI SELATAN,KOTA CIMAHI,MOTOR BARU,HONDA,NEW SCOOPY STYLISH,3200000,33,1
486,SUKAWARNA,SUKAJADI,KOTA BANDUNG,MOTOR BARU,HONDA,NEW SCOOPY SPORTY,3500000,23,1
487,SADANG SERANG,COBLONG,KOTA BANDUNG,MOTOR BARU,KAWASAKI,W175 TR SE,14700000,23,1
488,GADOBANGKONG,NGAMPRAH,BANDUNG BARAT,MOTOR BARU,KAWASAKI,D-TRACKER 150 SE,5600000,33,1
489,SARIJADI,SUKASARI,KOTA BANDUNG,MOTOR BARU,HONDA,NEW PCX 160 ABS,10000000,22,1
492,NGAMPRAH,NGAMPRAH,BANDUNG BARAT,MOTOR BARU,HONDA,NEW BEAT STREET ESP,2700000,33,1
494,CIGUGUR GIRANG,PARONGPONG,BANDUNG BARAT,MOTOR BARU,YAMAHA,N-MAX,4500000,33,1
495,DAGO,COBLONG,KOTA BANDUNG,MOTOR BARU,HONDA,BEAT FI SPORTY CBS,1800000,35,1
496,CIBEBER,CIMAHI SELATAN,KOTA CIMAHI,MOTOR BARU,YAMAHA,ALL NEW R15 155 VVA,7800000,35,1
497,CIBEUREUM,CIMAHI SELATAN,KOTA CIMAHI,MOTOR BARU,YAMAHA,ALL NEW NMAX 155,4400000,35,1
498,CIKAHURIPAN,LEMBANG,KAB. BANDUNG,MOTOR BARU,YAMAHA,AEROX 155 VVA,3300000,35,1
499,CIBEUREUM,CIMAHI SELATAN,KOTA CIMAHI,MOTOR BARU,YAMAHA,ALL NEW NMAX 155,5400000,35,1
500,PADASUKA,CIMAHI TENGAH,KOTA CIMAHI,MOTOR BARU,HONDA,BEAT CW FI,2137816,29,1
502,CIBABAT,CIMAHI UTARA,KOTA CIMAHI,MOTOR BARU,HONDA,BEAT FI SPORTY CW,1690326,30,1
504,JAYAGIRI,LEMBANG,BANDUNG BARAT,MOTOR BARU,HONDA,NEW BEAT STREET ESP,3544285,25,1
505,TANIMULYA,NGAMPRAH,BANDUNG BARAT,MOTOR BARU,YAMAHA,FREEGO,5913353,23,1
506,LEBAK GEDE,COBLONG,KOTA BANDUNG,MOTOR BARU,HONDA,VARIO 125 ESP CBS,160377,35,1
508,PASIRKALIKI,CIMAHI UTARA,KOTA CIMAHI,MOTOR BARU,HONDA,VARIO 150 ESP EXCLSV,2135410,31,1
509,CIGUGUR GIRANG,PARONGPONG,BANDUNG BARAT,MOTOR BARU,PIAGGIO,VESPA S 125,9725523,29,1
510,BATUJAJAR TIMUR,BATUJAJAR,BANDUNG BARAT,MOTOR BARU,YAMAHA,NEW MIO M3 CW,5639516,21,1
511,SETIAMANAH,CIMAHI TENGAH,KOTA CIMAHI,MOTOR BARU,HONDA,BEAT FI SPORTY CW,1002924,34,1
514,CIBURUY,PADALARANG,BANDUNG BARAT,MOTOR BARU,HONDA,BEAT FI SPORTY CBS,2600000,33,1
519,ISOLA,SUKASARI,KOTA BANDUNG,MOTOR BARU,HONDA,NEW SCOOPY STYLISH,3100000,35,1
522,MARGALAKSANA,CIPEUNDEUY,KAB. BANDUNG,MOTOR BARU,YAMAHA,N-MAX,5100000,23,1
529,CIPAGERAN,CIMAHI UTARA,KOTA CIMAHI,MOTOR BARU,HONDA,VARIO 150 ESP EXCLSV,6899134,22,1
530,SADANG SERANG,COBLONG,KOTA BANDUNG,MOTOR BARU,YAMAHA,AEROX 155 VVA,7363576,22,1
532,SEKELOA,COBLONG,KOTA BANDUNG,MOTOR BARU,YAMAHA,N-MAX,2900000,35,1
533,SEKELOA,COBLONG,KOTA BANDUNG,MOTOR BARU,HONDA,VARIO 150 ESP EXCLSV,2600000,35,1
534,CIBABAT,CIMAHI UTARA,KOTA CIMAHI,MOTOR BARU,YAMAHA,ALL NEW NMAX 155,4600000,35,1
535,SEKELOA,COBLONG,KOTA BANDUNG,MOTOR BARU,YAMAHA,R15 GP MOVISTAR,7508857,27,1
536,KERTAJAYA,PADALARANG,BANDUNG BARAT,MOTOR BARU,PIAGGIO,SPRINT I-GET 150,25000000,27,1
537,LEUWIGAJAH,CIMAHI SELATAN,KOTA CIMAHI,MOTOR BARU,KAWASAKI,KLX 150 G,10000000,35,1
538,CIPEDES,SUKAJADI,KOTA BANDUNG,MOTOR BARU,YAMAHA,ALL NEW NMAX 155 CON,6200000,35,1
539,SETIAMANAH,CIMAHI TENGAH,KOTA CIMAHI,MOTOR BARU,HONDA,BEAT ESP CBS ISS DLX,3600000,23,1
542,CIBEUREUM,CIMAHI SELATAN,KOTA CIMAHI,MOTOR BARU,YAMAHA,LEXI,5402255,22,1
543,PADAASIH,CISARUA,BANDUNG BARAT,MOTOR BARU,PIAGGIO,SPRINT I-GET 150,25000000,33,1
544,HEGARMANAH,CIDADAP,KOTA BANDUNG,MOTOR BARU,YAMAHA,ALL NEW X-RIDE 125,4792777,28,1
545,HEGARMANAH,CIDADAP,KOTA BANDUNG,MOTOR BARU,HONDA,BEAT ESP CBS ISS DLX,3600000,23,1
546,BATUJAJAR BARAT,BATUJAJAR,BANDUNG BARAT,MOTOR BARU,PIAGGIO,SPRINT S I-GET150ABS,10500000,21,1
547,CITAPEN,CIHAMPELAS,KAB. BANDUNG,MOTOR BARU,KAWASAKI,W175 TR SE,6600000,33,1
548,SADANG SERANG,COBLONG,KOTA BANDUNG,MOTOR BARU,HONDA,GENIO ISS,3700000,33,1
549,TANIMULYA,NGAMPRAH,BANDUNG BARAT,MOTOR BARU,YAMAHA,ALL NEW NMAX 155,5200000,29,1
550,LAKSANAMEKAR,PADALARANG,KAB. BANDUNG,MOTOR BARU,HONDA,BEAT ESP CBS ISS DLX,5000000,33,1
551,CIBOGO,LEMBANG,KAB. BANDUNG,MOTOR BARU,YAMAHA,ALL NEW NMAX 155,6000000,29,1
552,CIUMBULEUIT,CIDADAP,KOTA BANDUNG,MOTOR BARU,HONDA,NEW BEAT STREET ESP,4000000,22,1
554,CITATAH,CIPATAT,BANDUNG BARAT,MOTOR BARU,KAWASAKI,KLX 150 BF SE EXT,12000000,29,1
555,SADANG SERANG,COBLONG,KOTA BANDUNG,MOTOR BARU,YAMAHA,NEW AEROX 155 C ABS,8000000,35,1
556,PASTEUR,SUKAJADI,KOTA BANDUNG,MOTOR BARU,HONDA,NEW PCX 160 CBS,5600000,23,1
557,MELONG,CIMAHI SELATAN,KOTA CIMAHI,MOTOR BARU,KAWASAKI,W175 TR SE,11200000,33,1
558,SEKELOA,COBLONG,KOTA BANDUNG,MOTOR BARU,HONDA,BEAT ESP CBS ISS DLX,2800000,22,1
559,CIPEUNDEUY,PADALARANG,KAB. BANDUNG,MOTOR BARU,KAWASAKI,NINJA ZX 25 R,35000000,29,1
560,CIPEUNDEUY,PADALARANG,BANDUNG BARAT,MOTOR BARU,PIAGGIO,SPRINT SPORT LMT EDT,13500000,11,1
561,CIBEUREUM,CIMAHI SELATAN,KOTA CIMAHI,MOTOR BARU,YAMAHA,ALL NEW NMAX 155 CON,5500000,29,1
567,GEGER KALONG,SUKASARI,KOTA BANDUNG,MOTOR BARU,HONDA,BEAT FI SPORTY CW,7800000,29,1
568,LEMBANG,LEMBANG,BANDUNG BARAT,MOTOR BARU,KAWASAKI,KLX 150 BF SE,10000000,35,1
569,CIPAGERAN,CIMAHI UTARA,KOTA CIMAHI,MOTOR BARU,HONDA,SCOOPY FI CLASSIC,2200000,35,1
570,LEUWIGAJAH,CIMAHI SELATAN,KOTA CIMAHI,MOTOR BARU,HONDA,BEAT CW FI,2200000,33,1
572,PAKUHAJI,NGAMPRAH,BANDUNG BARAT,MOTOR BARU,YAMAHA,FREEGO S,3300000,35,1
573,KAYUAMBON,LEMBANG,BANDUNG BARAT,MOTOR BARU,HONDA,VARIO 150 ESP EXCLSV,4639601,28,1
574,KAYUAMBON,LEMBANG,BANDUNG BARAT,MOTOR BARU,YAMAHA,N-MAX,5913224,27,1
575,CIBABAT,CIMAHI UTARA,KOTA CIMAHI,MOTOR BARU,YAMAHA,LEXI,3685638,30,1
576,CIWARUGA,PARONGPONG,BANDUNG BARAT,MOTOR BARU,HONDA,VARIO 125 ESP CBS,4843998,23,1
578,KERTAMULYA,PADALARANG,BANDUNG BARAT,MOTOR BARU,HONDA,GENIO ISS,921425,35,1
579,CIBEUREUM,CIMAHI SELATAN,KOTA CIMAHI,MOTOR BARU,HONDA,BEAT FI SPORTY CW,5881680,30,1
581,CIBABAT,CIMAHI UTARA,KOTA CIMAHI,MOTOR BARU,YAMAHA,N-MAX,3703212,34,1
582,SUKARASA,SUKASARI,KOTA BANDUNG,MOTOR BARU,HONDA,VARIO 125 ESP CBS,2374605,30,1
583,WANGUNSARI,LEMBANG,BANDUNG BARAT,MOTOR BARU,HONDA,BEAT CW FI,2125887,28,1
584,WANGUNSARI,LEMBANG,BANDUNG BARAT,MOTOR BARU,HONDA,CBR 150 R,9140617,25,1
585,CIBODAS,LEMBANG,BANDUNG BARAT,MOTOR BARU,YAMAHA,AEROX 155 VVA,3456951,30,1
586,WANGUNJAYA,CIKALONG WETAN,BANDUNG BARAT,MOTOR BARU,KAWASAKI,KLX 150 BF,6933145,33,1
587,MEKARWANGI,LEMBANG,KAB. BANDUNG,MOTOR BARU,HONDA,VARIO 150 ESP EXCLSV,9478929,18,1
588,CIBABAT,CIMAHI UTARA,KOTA CIMAHI,MOTOR BARU,YAMAHA,N-MAX,4600000,35,1
589,CIPEDES,SUKAJADI,KOTA BANDUNG,MOTOR BARU,YAMAHA,ALL NEW R15 155 VVA,7800000,29,1
592,WENINGGALIH,SINDANGKERTA,BANDUNG BARAT,MOTOR BARU,KAWASAKI,W175 TR SE,6600000,35,1
593,MARGALAKSANA,CIPEUNDEUY,KAB. BANDUNG,MOTOR BARU,YAMAHA,N-MAX,5800000,35,1
594,SEKELOA,COBLONG,KOTA BANDUNG,MOTOR BARU,HONDA,NEW SCOOPY STYLISH,9200000,23,1
595,CIGUGUR GIRANG,PARONGPONG,BANDUNG BARAT,MOTOR BARU,YAMAHA,ALL NEW NMAX 155 ABS,8100000,35,1
598,WANGUNSARI,LEMBANG,KAB. BANDUNG,MOTOR BARU,HONDA,BEAT ESP CBS ISS DLX,2800000,35,1
599,MEKARWANGI,LEMBANG,BANDUNG BARAT,MOTOR BARU,HONDA,NEWVARIOTECHNOCBS FI,3200000,29,1
602,PASTEUR,SUKAJADI,KOTA BANDUNG,MOTOR BARU,YAMAHA,ALL NEW NMAX 155,4500000,33,1
603,CIUMBULEUIT,CIDADAP,KOTA BANDUNG,MOTOR BARU,HONDA,VARIO 150 ESP EXCLSV,3800000,33,1
604,RAJAMANDALA KULON,CIPATAT,BANDUNG BARAT,MOTOR BARU,YAMAHA,NEW AEROX 155 C,5200000,33,1
605,TENJOLAUT,CIKALONG WETAN,BANDUNG BARAT,MOTOR BARU,YAMAHA,N-MAX,5800000,33,1
608,CIUMBULEUIT,CIDADAP,KOTA BANDUNG,MOTOR BARU,HONDA,NEW SCOOPY SPORTY,3100000,29,1
612,NANGGELENG,CIPEUNDEUY,BANDUNG BARAT,MOTOR BARU,YAMAHA,ALL NEW NMAX 155,6000000,35,1
615,LEBAK GEDE,COBLONG,KOTA BANDUNG,MOTOR BARU,HONDA,VARIO 150 ESP EXCLSV,4000000,35,1
617,HEGARMANAH,CIDADAP,KOTA BANDUNG,MOTOR BARU,HONDA,BEAT CW FI,3847034,23,1
618,PAKUHAJI,NGAMPRAH,KAB. BANDUNG,MOTOR BARU,HONDA,BEAT ESP CBS ISS DLX,3000000,33,1
623,SUKARASA,SUKASARI,KOTA BANDUNG,MOTOR BARU,HONDA,BEAT FI SPORTY CW,1800000,35,1
625,PADAASIH,CISARUA,BANDUNG BARAT,MOTOR BARU,HONDA,GENIO CBS,2281518,28,1
627,CIBEUREUM,CIMAHI SELATAN,KOTA CIMAHI,MOTOR BARU,YAMAHA,ALL NEW X-RIDE 125,5800000,35,1
628,CIPAGERAN,CIMAHI UTARA,KOTA CIMAHI,MOTOR BARU,KAWASAKI,W175 TR SE,6600000,29,1
629,MUKAPAYUNG,CILILIN,BANDUNG BARAT,MOTOR BARU,YAMAHA,ALL NEW NMAX 155,6000000,35,1
631,WANGUNHARJA,LEMBANG,BANDUNG BARAT,MOTOR BARU,PIAGGIO,PRIMAVERA S 150 ABS,10000000,27,1
632,LANGENSARI,LEMBANG,KAB. BANDUNG,MOTOR BARU,PIAGGIO,SPRINT SPORT LMT EDT,20000000,33,1
633,TANIMULYA,NGAMPRAH,KAB. BANDUNG,MOTOR BARU,YAMAHA,ALL NEW NMAX 155,4500000,35,1
634,CIBEBER,CIMAHI SELATAN,KOTA CIMAHI,MOTOR BARU,YAMAHA,N-MAX,5800000,23,1
637,LANGENSARI,LEMBANG,KAB. BANDUNG,MOTOR BARU,PIAGGIO,PRIMAVERA 150 ABS,20000000,33,1
638,GEGER KALONG,SUKASARI,KOTA BANDUNG,MOTOR BARU,KAWASAKI,W175 TR SE,13100000,23,1
639,LANGENSARI,LEMBANG,KAB. BANDUNG,MOTOR BARU,YAMAHA,ALL NEW NMAX 155,7900000,29,1
642,CIPEDES,SUKAJADI,KOTA BANDUNG,MOTOR BARU,HONDA,BEAT FISPORTY CBSISS,2700000,29,1
643,CIKIDANG,LEMBANG,BANDUNG BARAT,MOTOR BARU,PIAGGIO,SPRINT I-GET 150,30000000,21,1
644,CIBOGO,LEMBANG,BANDUNG BARAT,MOTOR BARU,YAMAHA,ALL NEW NMAX 155,5100000,29,1
646,CIHANJUANG,PARONGPONG,BANDUNG BARAT,MOTOR BARU,YAMAHA,ALL NEW NMAX 155 CON,6800000,23,1
647,SUKARASA,SUKASARI,KOTA BANDUNG,MOTOR BARU,HONDA,BEAT ESP CBS ISS DLX,3200000,33,1
650,SUKABUNGAH,SUKAJADI,KOTA BANDUNG,MOTOR BARU,KAWASAKI,W175 SE,5500000,35,1
651,PAGERWANGI,LEMBANG,KAB. BANDUNG,MOTOR BARU,YAMAHA,N-MAX,3300000,35,1
652,BATUJAJAR BARAT,BATUJAJAR,BANDUNG BARAT,MOTOR BARU,HONDA,NEW BEAT STREET ESP,4200000,35,1
653,CIWARUGA,PARONGPONG,BANDUNG BARAT,MOTOR BARU,YAMAHA,AEROX 155 VVA,4100000,33,1
655,WANGUNSARI,LEMBANG,BANDUNG BARAT,MOTOR BARU,YAMAHA,ALL NEW R15 155 VVA,5800000,35,1
656,SUKARASA,SUKASARI,KOTA BANDUNG,MOTOR BARU,HONDA,NEW BEAT STREET ESP,2700000,35,1
657,LEUWIGAJAH,CIMAHI SELATAN,KOTA CIMAHI,MOTOR BARU,YAMAHA,ALL NEW NMAX 155 ABS,5643391,34,1
663,CIPTAGUMATI,CIKALONG WETAN,BANDUNG BARAT,MOTOR BARU,HONDA,SCOOPY ESP,1500000,36,1
665,CIKAHURIPAN,LEMBANG,KAB. BANDUNG,MOTOR BARU,HONDA,SCOOPY ESP,973699,34,1
667,SUNTENJAYA,LEMBANG,BANDUNG BARAT,MOTOR BARU,HONDA,VARIO 150 ESP EXCLSV,5000000,33,1
668,CIBABAT,CIMAHI UTARA,KOTA CIMAHI,MOTOR BARU,HONDA,NEW PCX 150 CBS,4500000,35,1
676,CIGUGUR GIRANG,PARONGPONG,BANDUNG BARAT,MOTOR BARU,YAMAHA,ALL NEW NMAX 155,6200000,35,1
678,MARGAJAYA,NGAMPRAH,BANDUNG BARAT,MOTOR BARU,HONDA,BEAT ESP CBS ISS DLX,2700000,23,1
680,WANGUNSARI,LEMBANG,KAB. BANDUNG,MOTOR BARU,HONDA,BEAT CBS FI,4250000,33,1
682,WANGUNSARI,LEMBANG,BANDUNG BARAT,MOTOR BARU,YAMAHA,ALL NEW NMAX 155,6600000,23,1
683,ISOLA,SUKASARI,KOTA BANDUNG,MOTOR BARU,YAMAHA,ALL NEW NMAX 155,7000000,33,1
686,LEBAK GEDE,COBLONG,KOTA BANDUNG,MOTOR BARU,YAMAHA,FINO GRANDE 125,6830819,20,1
687,CIBOGO,LEMBANG,BANDUNG BARAT,MOTOR BARU,YAMAHA,LEXI,8368274,18,1
689,LEDENG,CIDADAP,KOTA BANDUNG,MOTOR BARU,YAMAHA,LEXI,8371399,18,1
690,TANIMULYA,NGAMPRAH,BANDUNG BARAT,MOTOR BARU,HONDA,NEW REVO FI FIT,4653206,20,1
691,CIPAGERAN,CIMAHI UTARA,KOTA CIMAHI,MOTOR BARU,YAMAHA,AEROX 155 VVA R,9444162,19,1
695,HEGARMANAH,CIDADAP,KOTA BANDUNG,MOTOR BARU,YAMAHA,N-MAX,3000000,35,1
696,CIGUGUR TENGAH,CIMAHI TENGAH,KOTA CIMAHI,MOTOR BARU,HONDA,PCX150,8854421,29,1
699,GALANGGANG,BATUJAJAR,BANDUNG BARAT,MOTOR BARU,PIAGGIO,SPRINT I-GET 150,11000000,33,1
700,CIUMBULEUIT,CIDADAP,KOTA BANDUNG,MOTOR BARU,HONDA,BEAT FI SPORTY CBS,3400000,33,1
706,SARIWANGI,PARONGPONG,BANDUNG BARAT,MOTOR BARU,PIAGGIO,VESPA S125 IGET3V IE,15500000,33,1
707,CIUMBULEUIT,CIDADAP,KOTA BANDUNG,MOTOR BARU,YAMAHA,AEROX 155 VVA,3800000,29,1
709,GUDANGKAHURIPAN,LEMBANG,BANDUNG BARAT,MOTOR BARU,HONDA,NEW BEAT STREET ESP,3000000,27,1
710,CIWARUGA,PARONGPONG,BANDUNG BARAT,MOTOR BARU,YAMAHA,ALL NEW NMAX 155,4500000,33,1
711,MELONG,CIMAHI SELATAN,KOTA CIMAHI,MOTOR BARU,HONDA,NEW BEAT STREET ESP,4200000,27,1
713,SUKABUNGAH,SUKAJADI,KOTA BANDUNG,MOTOR BARU,YAMAHA,ALL NEW NMAX 155 ABS,5600000,33,1
714,BAROS,CIMAHI TENGAH,KOTA CIMAHI,MOTOR BARU,HONDA,BEAT ESP CBS ISS DLX,2800000,22,1
715,SADANG SERANG,COBLONG,KOTA BANDUNG,MOTOR BARU,HONDA,BEAT ESP CBS ISS DLX,2800000,22,1
716,LEBAK GEDE,COBLONG,KOTA BANDUNG,MOTOR BARU,HONDA,NEW BEAT STREET ESP,5000000,22,1
717,SUKAGALIH,SUKAJADI,KOTA BANDUNG,MOTOR BARU,HONDA,BEAT ESP CBS ISS DLX,6300000,33,1
718,SARIWANGI,PARONGPONG,BANDUNG BARAT,MOTOR BARU,KAWASAKI,W175 TR SE,12700000,11,1
720,LANGENSARI,LEMBANG,BANDUNG BARAT,MOTOR BARU,HONDA,BEAT CBS FI,2600000,35,1
721,KARYAWANGI,PARONGPONG,BANDUNG BARAT,MOTOR BARU,HONDA,BEAT FI SPORTY CW,2500000,35,1
722,CIPEDES,SUKAJADI,KOTA BANDUNG,MOTOR BARU,HONDA,BEAT FI SPORTY CW,1700000,35,1
724,ISOLA,SUKASARI,KOTA BANDUNG,MOTOR BARU,HONDA,SCOOPY FI CLASSIC,2500000,35,1
725,DAGO,COBLONG,KOTA BANDUNG,MOTOR BARU,HONDA,BEAT FI SPORTY CBS,1800000,33,1
727,MANDALAMUKTI,CIKALONG WETAN,BANDUNG BARAT,MOTOR BARU,YAMAHA,AEROX 155 VVA,3700000,35,1
728,SARIJADI,SUKASARI,KOTA BANDUNG,MOTOR BARU,HONDA,NVARIO 125 ESP CBS,2200000,35,1
